Tree ID,Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2)
10203,10,3,8,50.3,163.6
10204,10,3,8,50.3,155.3
10205,10,3,8,50.3,172
10206,10,3,8,50.3,135.1
10207,10,3,8,50.3,176.6
10208,10,3,8,50.3,182.4
10209,10,3,8,50.3,175.1
10210,10,3,8,50.3,148.1
10211,10,3,8,50.3,182.4
10212,10,3,8,50.3,130.8
10213,12,3.6,10,78.5,321.5
10214,12,3.6,10,78.5,334.3
10215,12,3.6,10,78.5,272.4
10216,12,3.6,10,78.5,310.4
10217,12,3.6,10,78.5,299
10218,12,3.6,10,78.5,348.5
10219,12,3.6,10,78.5,324.2
10220,12,3.6,10,78.5,296
10221,12,3.6,10,78.5,227.9
10222,12,3.6,10,78.5,310.6
10223,10,3,8,50.3,119.5
10224,12,3.6,10,78.5,286.9
10225,12,3.6,10,78.5,279.8
10226,12,3.6,10,78.5,324.2
10227,12,3.6,10,78.5,334.3
10228,12,3.6,10,78.5,321.5
10229,12,3.6,10,78.5,223.1
10230,12,3.6,10,78.5,329.3
10231,12,3.6,10,78.5,304.3
10232,12,3.6,10,78.5,268.4
10233,13,3.9,10,78.5,304.9
10234,13,3.9,10,78.5,368.4
10235,12,3.6,10,78.5,310.6
10236,13,3.9,10,78.5,359.6
10237,13,3.9,10,78.5,336.8
10238,13,3.9,10,78.5,335.4
10239,13,3.9,10,78.5,345.5
10240,13,3.9,10,78.5,277.6
10241,13,3.9,10,78.5,332.9
10242,8,2.4,5,19.6,50.1
10243,16,4.8,13,132.7,385.1
10244,8,2.4,4,12.6,29.6
10245,9,2.7,6,28.3,93.1
10246,10,3,8,50.3,174.5
10247,10,3,8,50.3,182
10248,14,4.2,10,78.5,239.7
10249,10,3,8,50.3,197.3
10250,10,3,5,19.6,45.7
10251,10,3,5,19.6,62.7
10252,10,3,7,38.5,115.6
10253,10,3,4,12.6,34
10254,10,3,6,28.3,111.8
10255,10,3,5,19.6,47.7
10256,8,2.4,4,12.6,31.9
10257,8,2.4,5,19.6,42.8
10258,8,2.4,6,28.3,78.7
10259,10,3,7,38.5,134.8
10260,7,2.1,5,19.6,41.9
10261,10,3,8,50.3,169.2
10262,10,3,6,28.3,84
10263,10,3,5,19.6,44.4
10264,10,3,8,50.3,197.3
10265,6,1.8,4,12.6,20.7
10266,10,3,8,50.3,163.3
10267,8,2.4,6,28.3,74.8
10268,10,3,7,38.5,129.5
10269,10,3,6,28.3,71.5
10270,8,2.4,6,28.3,74.2
10271,10,3,7,38.5,116.2
10272,11,3.3,7,38.5,103.7
10273,10,3,6,28.3,90.4
10274,10,3,8,50.3,173.7
10275,11,3.3,9,63.6,207.6
10276,11,3.3,6,28.3,96
10277,11,3.3,8,50.3,142.8
10278,6,1.8,2,3.1,4.9
10279,7,2.1,2.5,4.9,8.7
10280,6.5,1.9,2.5,4.9,7.9
10281,5.5,1.7,1.5,1.8,3.8
10282,4.5,1.3,2,3.1,5
10283,7.5,2.3,2.5,4.9,9.8
10284,4,1.2,1,0.8,1.3
10285,8,2.4,2.5,4.9,9.8
10286,7,2.1,2,3.1,6
10287,7,2.1,2,3.1,6.3
10288,3,0.9,1,0.8,1.7
10289,6.5,1.9,2,3.1,5.2
10290,7,2.1,2.5,4.9,8
10291,7.5,2.3,2.5,4.9,9.4
10292,7.5,2.3,2.5,4.9,9.8
10293,7,2.1,2,3.1,6.7
10294,7.5,2.3,2.5,4.9,8.9
10295,7.5,2.3,2.5,4.9,8.7
10296,7,2.1,3,7.1,8.8
10297,7,2.1,3,7.1,9.5
10298,8,2.4,3,7.1,13.4
10299,5,1.5,3,7.1,8.9
10301,6,1.8,3,7.1,11
10302,7,2.1,3,7.1,12
10303,6,1.8,2,3.1,6
10304,6,1.8,2,3.1,6
10305,6,1.8,2,3.1,4.6
10306,7,2.1,3,7.1,12
10307,4,1.2,2,3.1,5.2
10309,4,1.2,2,3.1,3.4
10310,7,2.1,3,7.1,11.4
10311,7,2.1,3,7.1,8.8
10312,7,2.1,3,7.1,11.4
10313,7,2.1,3,7.1,9.7
10314,7,2.1,3,7.1,9.7
10315,6,1.8,1,0.8,2.7
10316,11,3.3,6,28.3,85.4
10317,6,1.8,4,12.6,20.4
10318,6,1.8,4,12.6,24.2
10319,4,1.2,1.5,1.8,3.6
10320,6,1.8,4,12.6,14.9
10321,5,1.5,2,3.1,4.6
10322,5,1.5,2,3.1,4.1
10323,5,1.5,2.5,4.9,5.5
10324,4,1.2,1.5,1.8,2.9
10325,5.5,1.7,4,12.6,20.3
10326,5.5,1.7,4,12.6,18.2
10327,4,1.2,3,7.1,9.3
10328,6.5,1.9,7,38.5,86.8
10329,7,2.1,8,50.3,122.2
10330,7,2.1,8,50.3,115.2
10331,6,1.8,6,28.3,57.1
10332,6,1.8,7,38.5,84.2
10333,7,2.1,6,28.3,64.3
10334,6,1.8,6,28.3,50.6
10335,8,2.4,8,50.3,149.4
10336,8,2.4,7,38.5,103
10337,7,2.1,6,28.3,51.5
10338,7,2.1,6,28.3,66.9
10339,8,2.4,7,38.5,90.5
10340,8,2.4,7,38.5,101.8
10341,7,2.1,6,28.3,65.6
10342,8,2.4,7,38.5,103.8
10343,8,2.4,6,28.3,68.7
10344,7,2.1,6,28.3,49.4
10345,7,2.1,6,28.3,55.4
10346,7,2.1,6,28.3,59.7
10347,7,2.1,7,38.5,97.9
10348,7,2.1,6,28.3,66.5
10349,4,1.2,1,0.8,2.8
10350,7,2.1,5,19.6,46.9
10351,7,2.1,5,19.6,36.1
10352,5,1.5,3,7.1,10.5
10353,4,1.2,3,7.1,12.4
10354,3,0.9,2,3.1,4.7
10355,5,1.5,2,3.1,6.4
10356,6,1.8,3,7.1,14.5
10357,4,1.2,2,3.1,6
10358,8,2.4,7,38.5,85.9
10359,6,1.8,6,28.3,49.2
10360,8,2.4,5,19.6,39.5
10361,9,2.7,6,28.3,68.4
10362,8,2.4,5,19.6,40.7
10363,4,1.2,2,3.1,6.6
10364,4,1.2,1.5,1.8,3.8
10365,4,1.2,2,3.1,6.6
10366,7,2.1,3,7.1,10.5
10367,10,3,4,12.6,22.7
10368,4.5,1.3,2,3.1,4.3
10369,4.5,1.3,2,3.1,4.3
10370,4.5,1.3,2,3.1,5.5
10371,4.5,1.3,2,3.1,5.5
10372,4,1.2,1.5,1.8,2.9
10373,8,2.4,8,50.3,138.7
10374,6,1.8,6,28.3,67.8
10375,6,1.8,7,38.5,122.1
10376,5,1.5,4,12.6,23.8
10377,5,1.5,5,19.6,47.1
10378,5,1.5,6,28.3,53.8
10379,6,1.8,7,38.5,117.7
10380,4,1.2,5,19.6,42.6
10381,3.5,1,2,3.1,4.8
10382,3.5,1,2,3.1,3.7
10383,3.5,1,2,3.1,4.3
10384,3.5,1,2,3.1,4.5
10385,3.5,1,2,3.1,4.8
10386,3.5,1,2,3.1,4.5
10387,4,1.2,1,0.8,2.7
10388,4,1.2,1,0.8,2.5
10389,4,1.2,1,0.8,2.7
10390,3.5,1,1,0.8,2.4
10391,4,1.2,1,0.8,2.7
10392,3.5,1,2,3.1,4.8
10393,6,1.8,2,3.1,6
10394,6,1.8,2,3.1,6.4
10395,6,1.8,2,3.1,6.4
10396,6,1.8,2,3.1,5.7
10397,24,7.2,12,113.1,519.6
10398,12,3.6,7,38.5,96.9
10399,3.5,1,1.5,1.8,3.7
10400,3.5,1,1.5,1.8,3.1
10401,3.5,1,1.5,1.8,3.3
10402,3.5,1,1.5,1.8,3.1
10403,3.5,1,2,3.1,4.9
10404,3.5,1,2,3.1,4.3
10405,3.5,1,2,3.1,4.9
10406,3.5,1,2,3.1,4.9
10407,3.5,1,2,3.1,4.6
10408,3.5,1,2,3.1,4.9
10409,26,7.8,20,314.2,1274.9
10410,24,7.2,18,254.5,987.1
10411,22,6.6,15,176.7,685.5
10412,24,7.2,18,254.5,844.7
10413,22,6.6,15,176.7,638.6
10414,8,2.4,8,50.3,141.2
10415,6,1.8,5,19.6,34.3
10416,9,2.7,8,50.3,145.8
10417,4,1.2,1,0.8,2.1
10418,6,1.8,4,12.6,26.9
10419,3,0.9,1.5,1.8,3.5
10420,3,0.9,2,3.1,4.5
10421,4,1.2,2,3.1,5.1
10422,3,0.9,1,0.8,2.2
10423,3,0.9,1,0.8,2.2
10424,3,0.9,1,0.8,2.1
10425,3.5,1,1,0.8,2
10426,4,1.2,2,3.1,5.3
10427,3,0.9,1.5,1.8,3.3
10428,3,0.9,2,3.1,5.1
10429,4,1.2,3,7.1,10
10430,3.5,1,2,3.1,4.8
10431,3.5,1,2,3.1,5.1
10432,4,1.2,2,3.1,5.5
10433,4,1.2,2,3.1,4.3
10434,4,1.2,2,3.1,5.5
10435,4,1.2,2,3.1,5.5
10436,4,1.2,2,3.1,5.5
10437,3,0.9,2,3.1,4.6
10438,3,0.9,1,0.8,1.8
10439,2,0.6,2,3.1,3.5
10440,12,3.6,10,78.5,335.6
10441,6,1.8,5,19.6,42.9
10442,4,1.2,1.5,1.8,3.4
10443,4,1.2,2,3.1,6.1
10444,4,1.2,2,3.1,5.5
10445,3,0.9,1,0.8,2.1
10446,3.5,1,1.5,1.8,3.7
10447,3.5,1,1.5,1.8,3.7
10448,5,1.5,4,12.6,19
10449,3.5,1,2,3.1,5.1
10450,3.5,1,3,7.1,10.4
10451,4,1.2,3,7.1,10.7
10452,4,1.2,3,7.1,8.5
10453,5,1.5,3,7.1,12.5
10454,4,1.2,2,3.1,5.1
10455,4,1.2,3,7.1,10.4
10456,4.5,1.3,3,7.1,11.4
10457,5,1.5,4,12.6,16.4
10458,3.5,1,2,3.1,5.1
10459,3,0.9,2,3.1,5.1
10460,4,1.2,3,7.1,11
10461,4,1.2,1.5,1.8,3.2
10462,4,1.2,1.5,1.8,3.9
10463,3.5,1,2,3.1,5.1
10464,7,2.1,7,38.5,90.5
10465,7,2.1,7,38.5,80.1
10466,7,2.1,7,38.5,86.3
10467,7,2.1,7,38.5,69.7
10468,6,1.8,6,28.3,48.6
10469,6,1.8,6,28.3,57.7
10470,4,1.2,2.5,4.9,8.5
10471,4,1.2,2.5,4.9,7.8
10472,4,1.2,2.5,4.9,6.9
10473,4,1.2,2.5,4.9,7.8
10474,4,1.2,2.5,4.9,7.8
10475,4,1.2,2.5,4.9,6.9
10476,4,1.2,2.5,4.9,6.4
10477,4,1.2,2.5,4.9,7.3
10478,4,1.2,2.5,4.9,7.3
10479,4,1.2,2.5,4.9,7.8
10480,4,1.2,2.5,4.9,7.8
10481,4,1.2,2.5,4.9,7.8
10482,4,1.2,2.5,4.9,6
10483,4,1.2,2.5,4.9,7.8
10484,4,1.2,2.5,4.9,6
10485,4,1.2,2.5,4.9,6.4
10486,4,1.2,2.5,4.9,7.8
10487,4,1.2,2.5,4.9,6
10488,4,1.2,2.5,4.9,6
10489,4,1.2,2.5,4.9,6.9
10490,4,1.2,2.5,4.9,6.9
10491,12,3.6,10,78.5,277.4
10492,13,3.9,11,95,373.8
10493,8,2.4,6,28.3,67.7
10494,13,3.9,11,95,334.8
10495,13,3.9,12,113.1,378.4
10496,12,3.6,9,63.6,227.1
10497,13,3.9,12,113.1,353.8
10498,9,2.7,10,78.5,196.1
10499,7,2.1,8,50.3,140.7
10500,7,2.1,6,28.3,48
10501,7,2.1,6,28.3,51.5
10502,7,2.1,6,28.3,62.3
10503,8,2.4,8,50.3,112.8
10504,9,2.7,8,50.3,119
10505,9,2.7,8,50.3,152.4
10506,9,2.7,7,38.5,94.7
10507,7,2.1,6,28.3,62.3
10508,8,2.4,7,38.5,75.7
10509,10,3,11,95,293.9
10510,8,2.4,8,50.3,124.9
10511,7,2.1,5,19.6,30.9
10512,10,3,10,78.5,204.3
10513,10,3,10,78.5,204.3
10515,7,2.1,6,28.3,53.5
10516,8,2.4,6,28.3,51.4
10517,8,2.4,7,38.5,96.1
10518,7,2.1,6,28.3,53.5
10519,3.5,1,1.5,1.8,2.9
10520,3.5,1,1.5,1.8,3.7
10521,5,1.5,3.5,9.6,12.9
10522,4,1.2,3,7.1,9.2
10523,4.5,1.3,3,7.1,9.5
10524,4,1.2,3,7.1,8.6
10525,4,1.2,3,7.1,10.4
10526,4,1.2,3,7.1,9.2
10527,3.5,1,3,7.1,9.2
10528,4,1.2,4,12.6,17.3
10529,3,0.9,2,3.1,4.8
10530,4,1.2,2,3.1,4.3
10531,4,1.2,4,12.6,19.5
10532,4,1.2,4,12.6,19.3
10533,4,1.2,3,7.1,8.9
10534,4,1.2,3,7.1,11.4
10535,4,1.2,3,7.1,10.1
10536,3.5,1,2.5,4.9,7.1
10537,2.5,0.8,1,0.8,1.4
10538,3,0.9,2,3.1,4.7
10539,3,0.9,2.5,4.9,10.5
10540,3.5,1,3.5,9.6,14.9
10541,4,1.2,3,7.1,11.6
10542,4,1.2,3,7.1,9.5
10543,3,0.9,1.5,1.8,3.1
10544,3.5,1,1.5,1.8,4.2
10545,4.5,1.3,4.5,15.9,30.4
10546,8,2.4,7,38.5,72.5
10547,7,2.1,6,28.3,61.9
10548,9,2.7,9,63.6,162.1
10550,12,3.6,16,201.1,626
10551,24,7.2,25,490.9,1798.7
10552,4,1.2,1.5,1.8,2.9
10553,25,7.5,12,113.1,646.6
10554,6,1.8,6,28.3,50
10555,16,4.8,10,78.5,343.4
10556,8,2.4,8,50.3,130.5
10557,24,7.2,24,452.4,1957.9
10558,7,2.1,5,19.6,39.2
10559,7,2.1,4,12.6,26.5
10560,7,2.1,4,12.6,25.9
10561,7,2.1,4,12.6,25
10562,7,2.1,4,12.6,26.5
10563,6,1.8,4,12.6,19.9
10564,6,1.8,5,19.6,27
10565,6,1.8,2,3.1,6
10566,7,2.1,5,19.6,38.4
10568,6,1.8,2,3.1,7
10569,4,1.2,1.5,1.8,4.1
10570,4.5,1.3,2,3.1,5
10571,12,3.6,8,50.3,155.4
10572,5.5,1.7,3,7.1,11.2
10573,5.5,1.7,1.5,1.8,4.6
10574,4,1.2,1.5,1.8,2.5
10575,4,1.2,1.5,1.8,2.5
10576,6,1.8,5,19.6,42.1
10577,6.5,1.9,3.5,9.6,18.3
10578,8,2.4,4,12.6,26.4
10579,8,2.4,4,12.6,23.9
10580,8,2.4,4,12.6,27.1
10581,8,2.4,3.5,9.6,18.6
10582,8,2.4,4,12.6,27.7
10583,6,1.8,4,12.6,21.7
10586,5,1.5,3,7.1,11.8
10588,11,3.3,7,38.5,213.5
10589,6,1.8,3,7.1,17.5
10590,3,0.9,2,3.1,4.7
10591,3,0.9,2,3.1,6.1
10592,2,0.6,1,0.8,1.4
10593,10,3,6,28.3,112.3
10594,10,3,7,38.5,116.5
10595,17,5.1,9,63.6,339.5
10596,17,5.1,18,254.5,708.2
10597,18,5.4,18,254.5,735
10598,18,5.4,16,201.1,588.5
10599,10,3,6,28.3,81.7
10600,18,5.4,10,78.5,463.5
10601,27,8.1,11,95,390.2
10602,18,5.4,11,95,456.6
10603,20,6,11,95,495.8
10604,22,6.6,18,254.5,780.7
10605,28,8.4,18,254.5,887.4
10606,9,2.7,8,50.3,108.2
10607,5,1.5,3,7.1,10.2
10608,8,2.4,5,19.6,39.4
10609,11,3.3,8,50.3,155.8
10610,10,3,6,28.3,65.4
10611,6,1.8,2,3.1,6.8
10612,6,1.8,2,3.1,6.8
10613,5.5,1.7,2.5,4.9,9.1
10615,4,1.2,1.5,1.8,2.5
10616,4,1.2,1.5,1.8,2.1
10617,4,1.2,1.5,1.8,2.5
10618,4,1.2,1.5,1.8,2.2
10619,4,1.2,1.5,1.8,3.7
10620,4,1.2,2,3.1,5.3
10621,4,1.2,2,3.1,5
10622,4,1.2,3,7.1,10.4
10623,4,1.2,3,7.1,8
10624,4,1.2,3,7.1,8.8
10625,7,2.1,8,50.3,113.7
10626,7,2.1,6,28.3,53.2
10627,4,1.2,3,7.1,10.7
10628,4.5,1.3,5,19.6,32.4
10629,4,1.2,4,12.6,14.2
10630,3,0.9,1.5,1.8,2.6
10631,6,1.8,5.5,23.8,48.4
10632,7,2.1,8,50.3,137.4
10633,5,1.5,4,12.6,18.3
10634,4,1.2,4,12.6,17.8
10635,4,1.2,4,12.6,15.8
10636,4,1.2,4,12.6,19.8
10637,4,1.2,4,12.6,21
10638,4,1.2,4,12.6,17.7
10639,4,1.2,4,12.6,17.3
10640,3,0.9,2,3.1,5.1
10641,3.5,1,2.5,4.9,6.2
10642,3.5,1,2.5,4.9,6.2
10643,3,0.9,1.5,1.8,3.3
10644,6,1.8,5,19.6,42.8
10645,3.5,1,2,3.1,5.4
10646,3.5,1,2,3.1,3.9
10647,4,1.2,3,7.1,9
10648,3.5,1,2,3.1,4.6
10649,6,1.8,6,28.3,59
10650,3.5,1,1.5,1.8,2.8
10651,9,2.7,9,63.6,210.2
10652,4,1.2,2.5,4.9,7.2
10654,7,2.1,10,78.5,239
10655,8,2.4,10,78.5,210.1
10656,12,3.6,10,78.5,261.2
10657,10,3,10,78.5,269.6
10658,9,2.7,6,28.3,54.7
10659,10,3,12,113.1,359.5
10660,6.5,1.9,7,38.5,75.6
10661,4.5,1.3,4,12.6,16.5
10662,5,1.5,4,12.6,14.1
10663,4,1.2,1.5,1.8,3.1
10664,6,1.8,3,7.1,9.5
10665,6,1.8,5,19.6,25.4
10666,6,1.8,6,28.3,44.9
10667,6,1.8,7,38.5,60.7
10668,6,1.8,6,28.3,46.6
10669,6,1.8,6,28.3,38.1
10670,4.5,1.3,1,0.8,2.6
10671,4,1.2,1,0.8,3
10672,4,1.2,1,0.8,3.1
10673,4,1.2,2,3.1,5.2
10674,6,1.8,2.5,4.9,10
10675,6,1.8,2.5,4.9,8.3
10676,6,1.8,2,3.1,7.5
10677,6,1.8,2,3.1,6.2
10678,5,1.5,1.5,1.8,4.2
10679,5,1.5,1.5,1.8,3.2
10680,6,1.8,6,28.3,55.7
10681,4,1.2,1.5,1.8,3.9
10682,4.5,1.3,1.5,1.8,3.6
10683,6,1.8,2,3.1,5.8
10684,6,1.8,2,3.1,6.1
10685,6,1.8,2,3.1,6.4
10686,4,1.2,1,0.8,2.7
10687,8,2.4,6,28.3,49.9
10688,10,3,8,50.3,142.3
10689,6,1.8,6,28.3,53.4
10690,7,2.1,6,28.3,57
10691,8,2.4,7,38.5,96.2
10692,7,2.1,7,38.5,94.4
10693,7,2.1,7,38.5,90.5
10694,7,2.1,7,38.5,74.9
10695,8,2.4,8,50.3,120.4
10696,8,2.4,8,50.3,136.1
10697,8,2.4,8,50.3,104.8
10698,8,2.4,8,50.3,136.1
10699,9,2.7,8,50.3,137.8
10700,10,3,9,63.6,193.2
10701,8,2.4,8,50.3,106.8
10702,8,2.4,8,50.3,136.1
10703,4,1.2,1,0.8,2.8
10704,8,2.4,6,28.3,74
10705,7,2.1,5,19.6,41.7
10706,7,2.1,5,19.6,47.1
10707,8,2.4,6,28.3,77
10708,6,1.8,6,28.3,60.9
10709,7,2.1,6,28.3,72.1
10710,6,1.8,5,19.6,29.8
10711,6,1.8,5,19.6,29.8
10712,7.5,2.3,6,28.3,58.6
10713,13,3.9,10,78.5,348.3
10714,13,3.9,10,78.5,365.9
10715,13,3.9,10,78.5,352.9
10716,10,3,6,28.3,89
10717,4,1.2,2,3.1,5.9
10718,7,2.1,6,28.3,79.2
10719,4,1.2,2,3.1,6.7
10720,7,2.1,6,28.3,59.8
10721,4,1.2,2,3.1,5.8
10722,7,2.1,6,28.3,68.7
10723,7,2.1,6,28.3,73.2
10724,8,2.4,5,19.6,42.6
10725,7,2.1,6,28.3,80.3
10726,8,2.4,6,28.3,85.4
10727,6,1.8,6,28.3,56.7
10728,6,1.8,6,28.3,64.6
10729,8,2.4,7,38.5,120.2
10730,8,2.4,7,38.5,116
10731,6,1.8,6,28.3,70
10732,6,1.8,6,28.3,70
10733,6,1.8,6,28.3,51.6
10734,6,1.8,6,28.3,53.9
10735,8,2.4,7,38.5,113.8
10736,8,2.4,7,38.5,99.4
10737,6,1.8,5,19.6,34.1
10738,6,1.8,5,19.6,41.3
10739,6,1.8,6,28.3,63.1
10740,6,1.8,6,28.3,55.4
10741,6,1.8,6,28.3,67
10742,5,1.5,3,7.1,12.1
10743,5,1.5,3,7.1,13.3
10744,5,1.5,5,19.6,38
10745,4,1.2,1.5,1.8,4.5
10746,4,1.2,1.5,1.8,4.3
10747,4,1.2,1.5,1.8,3.5
10748,8,2.4,8,50.3,166.6
10749,8,2.4,7,38.5,118.1
10750,8,2.4,7,38.5,118.1
10751,7,2.1,6,28.3,51.4
10752,8,2.4,7,38.5,118.1
10753,4,1.2,1.5,1.8,3.6
10754,4.5,1.3,1.5,1.8,4.7
10755,12,3.6,10,78.5,267.7
10756,4,1.2,2,3.1,6.2
10757,4,1.2,2,3.1,4.8
10758,6,1.8,1.5,1.8,4.7
10759,10,3,8,50.3,131.6
10760,4,1.2,2.5,4.9,7.3
10761,4,1.2,2.5,4.9,8.2
10762,4,1.2,2.5,4.9,8.7
10763,9,2.7,8,50.3,154
10764,8,2.4,7,38.5,91.5
10765,9,2.7,8,50.3,164.2
10766,5,1.5,2.5,4.9,7.3
10767,4,1.2,2,3.1,5.3
10768,4,1.2,2,3.1,5.9
10769,10,3,8,50.3,183.2
10770,4,1.2,2.5,4.9,6.8
10771,3.5,1,1,0.8,2.5
10772,3.5,1,1,0.8,2.4
10773,3.5,1,1.5,1.8,3.3
10774,4,1.2,1.5,1.8,3.4
10775,4,1.2,1.5,1.8,2.6
10776,6,1.8,5,19.6,33.4
10777,5,1.5,4,12.6,17
10778,3.5,1,1.5,1.8,2.9
10779,5,1.5,4,12.6,18.9
10780,3.5,1,1.5,1.8,3.3
10781,6,1.8,5.5,23.8,39.7
10782,10,3,4,12.6,31.9
10783,5,1.5,3,7.1,13
10784,3,0.9,1,0.8,2.7
10785,3,0.9,1,0.8,2.7
10786,3,0.9,1,0.8,2.7
10787,8,2.4,9,63.6,253.8
10788,11,3.3,10,78.5,409.8
10789,7,2.1,6,28.3,63.3
10790,4.5,1.3,3,7.1,12.5
10791,4.5,1.3,3,7.1,10.2
10792,7,2.1,6,28.3,59.1
10793,9,2.7,8,50.3,173.4
10794,6,1.8,1.5,1.8,5.1
10795,7,2.1,6,28.3,59.5
10796,6,1.8,4.5,15.9,25
10797,6,1.8,6,28.3,62.4
10798,6,1.8,3,7.1,13.5
10799,6,1.8,3,7.1,12.8
10800,8,2.4,6,28.3,68.5
10801,8,2.4,6,28.3,59
10802,8,2.4,6,28.3,59
10803,4,1.2,3,7.1,12.8
10804,7,2.1,7,38.5,116.4
10805,6,1.8,3,7.1,11.7
10806,5,1.5,1.5,1.8,4.7
10807,12,3.6,8,50.3,103.9
10808,12,3.6,10,78.5,217.1
10809,6,1.8,6,28.3,52.8
10810,12,3.6,8,50.3,117.1
10811,4,1.2,2,3.1,5.6
10812,4,1.2,2,3.1,5.3
10813,6,1.8,6,28.3,57.9
10814,12,3.6,8,50.3,102.4
10815,13,3.9,10,78.5,183.4
10816,12,3.6,8,50.3,102.4
10817,8,2.4,6,28.3,61.9
10818,12,3.6,10,78.5,193.3
10819,12,3.6,10,78.5,160
10820,5,1.5,2,3.1,6
10821,8,2.4,6,28.3,68.4
10822,13,3.9,12,113.1,306.9
10823,10,3,8,50.3,122.5
10824,9,2.7,8,50.3,112.3
10825,12,3.6,10,78.5,200.7
10826,13,3.9,10,78.5,213.9
10827,8,2.4,6,28.3,46.5
10828,14,4.2,10,78.5,254.6
10829,4.5,1.3,2,3.1,3.7
10830,13,3.9,10,78.5,227.8
10831,6,1.8,3,7.1,13.5
10832,6,1.8,3,7.1,13.3
10833,8,2.4,4,12.6,13.3
10834,12,3.6,12,113.1,302.4
10835,8,2.4,6,28.3,37.8
10836,10,3,8,50.3,95.9
10837,8,2.4,6,28.3,45.6
10838,12,3.6,9,63.6,131.1
10839,14,4.2,6,28.3,53.6
10840,13,3.9,8,50.3,127.9
10841,14,4.2,8,50.3,141.2
10842,14,4.2,10,78.5,186.9
10843,5,1.5,2,3.1,5.9
10844,14,4.2,10,78.5,214.7
10845,4,1.2,4,12.6,16
10846,6,1.8,5,19.6,27.8
10847,5,1.5,6,28.3,47.1
10848,5,1.5,5,19.6,25.3
10849,5,1.5,3,7.1,12.2
10851,5,1.5,4,12.6,18.8
10852,6,1.8,4,12.6,23.2
10853,6,1.8,4,12.6,23.2
10854,6,1.8,3,7.1,13.3
10855,6,1.8,4,12.6,20.5
10856,6,1.8,4,12.6,20.5
10857,6,1.8,4,12.6,17.8
10858,6,1.8,5,19.6,38.3
10859,6,1.8,6,28.3,60.4
10860,6,1.8,3,7.1,13.3
10861,7,2.1,6,28.3,59.6
10862,6,1.8,4,12.6,22
10863,6,1.8,4,12.6,22
10864,4,1.2,1.5,1.8,3.5
10865,7,2.1,6,28.3,52.3
10866,4,1.2,1.5,1.8,3
10867,7,2.1,6,28.3,56
10868,6,1.8,5,19.6,36.1
10869,6,1.8,6,28.3,53.4
10870,6,1.8,6,28.3,54.4
10871,6,1.8,6,28.3,57.8
10872,6,1.8,6,28.3,44.5
10873,6,1.8,6,28.3,54.4
10874,6,1.8,6,28.3,59.1
10875,4,1.2,1.5,1.8,3
10876,4.5,1.3,1.5,1.8,4.1
10877,4.5,1.3,1.5,1.8,3.6
10878,4.5,1.3,1.5,1.8,3.4
10879,3.5,1,1.5,1.8,3.3
10880,14,4.2,8,50.3,209.1
10881,4,1.2,1.5,1.8,3.5
10882,12,3.6,8,50.3,186
10883,11,3.3,8,50.3,158.4
10884,13,3.9,12,113.1,332.7
10885,13,3.9,10,78.5,258.5
10886,12,3.6,10,78.5,286.3
10887,10,3,6,28.3,63
10888,3.5,1,2,3.1,4.9
10889,3.5,1,2,3.1,5.2
10890,3,0.9,1.5,1.8,3
10891,3,0.9,1.5,1.8,2.4
10892,2.5,0.8,1.5,1.8,2.2
10893,14,4.2,12,113.1,272.5
10894,4,1.2,4,12.6,15.9
10895,16,4.8,9,63.6,339.4
10896,7,2.1,1.5,1.8,5.5
10898,3,0.9,6.4,32.7,59.4
10899,4,1.2,2,3.1,3.1
10900,6,1.8,1.5,1.8,3.5
10901,6,1.8,1.5,1.8,4.6
10902,6,1.8,1.5,1.8,3.5
10903,6,1.8,1.5,1.8,4.6
10904,3,0.9,2.9,6.5,6.5
10905,3,0.9,2.9,6.5,6.9
10906,3,0.9,2.9,6.5,7
10907,3,0.9,2.9,6.5,7
10908,3,0.9,2.9,6.5,7
10909,3,0.9,2.9,6.5,7
10910,3,0.9,2.9,6.5,6.2
10911,3,0.9,2.9,6.5,5.8
10912,3,0.9,2.9,6.5,6.2
10913,3,0.9,2.9,6.5,5.4
10914,3,0.9,9.6,72.5,111.6
10915,3,0.9,9.6,72.5,111.6
10916,3,0.9,9.6,72.5,92.3
10917,3,0.9,9.6,72.5,111.6
10918,3,0.9,9.6,72.5,111.6
10919,3,0.9,9.6,72.5,111.6
10920,3,0.9,9.6,72.5,98.8
10921,3,0.9,9.6,72.5,85.9
10922,3,0.9,9.6,72.5,111.6
10923,3,0.9,9.6,72.5,105.2
10924,3,0.9,9.6,72.5,111.6
10925,3,0.9,9.6,72.5,105.2
10926,3,0.9,9.6,72.5,85.9
10927,3,0.9,9.6,72.5,111.6
10928,3,0.9,9.6,72.5,111.6
10929,3,0.9,9.6,72.5,98.8
10930,3,0.9,9.6,72.5,92.3
10931,3,0.9,9.6,72.5,111.6
10932,3,0.9,9.6,72.5,111.6
10933,3,0.9,9.6,72.5,98.8
10934,3,0.9,9.6,72.5,98.8
10935,3,0.9,9.6,72.5,92.3
10936,3,0.9,9.6,72.5,111.6
10937,3.5,1,1.5,1.8,3.5
10938,3.5,1,2,3.1,4.9
10939,4,1.2,1.5,1.8,3
10940,4,1.2,1.5,1.8,3.5
10941,4,1.2,1.5,1.8,3.2
