,Tree ID,Carbon Storage (kg),Height (m),Canopy Cover (m2)
7510,10305.0,63.0,6.0,3.1
7511,10306.0,81.6,7.0,7.1
7512,10307.0,63.0,4.0,3.1
7513,10309.0,17.4,4.0,3.1
7514,10310.0,63.0,7.0,7.1
7515,10311.0,63.0,7.0,7.1
7516,10312.0,63.0,7.0,7.1
7517,10313.0,72.0,7.0,7.1
7518,10314.0,72.0,7.0,7.1
7519,10315.0,33.2,6.0,0.8
7520,10316.0,44.9,11.0,28.3
7521,10317.0,39.7,6.0,12.6
7522,10318.0,55.0,6.0,12.6
7523,10319.0,6.0,4.0,1.8
7524,10320.0,22.1,6.0,12.6
7525,10321.0,22.1,5.0,3.1
7526,10322.0,22.1,5.0,3.1
7527,10323.0,33.2,5.0,4.9
7528,10324.0,7.4,4.0,1.8
7529,10325.0,63.0,5.5,12.6
7530,10326.0,46.9,5.5,12.6
7531,10327.0,27.3,4.0,7.1
7532,10328.0,152.4,6.5,38.5
7533,10329.0,102.7,7.0,50.3
7534,10330.0,102.7,7.0,50.3
7535,10331.0,102.7,6.0,28.3
7536,10332.0,102.7,6.0,38.5
7537,10333.0,152.4,7.0,28.3
7538,10334.0,102.7,6.0,28.3
7539,10335.0,263.1,8.0,50.3
7540,10336.0,185.2,8.0,38.5
7541,10337.0,116.3,7.0,28.3
7542,10338.0,116.3,7.0,28.3
7543,10339.0,185.2,8.0,38.5
7544,10340.0,119.3,8.0,38.5
7545,10341.0,102.6,7.0,28.3
7546,10342.0,134.2,8.0,38.5
7547,10343.0,105.3,8.0,28.3
7548,10344.0,89.8,7.0,28.3
7549,10345.0,116.3,7.0,28.3
7550,10346.0,57.1,7.0,28.3
7551,10347.0,116.3,7.0,38.5
7552,10348.0,240.4,7.0,28.3
7553,10349.0,13.2,4.0,0.8
7554,10350.0,181.1,7.0,19.6
7555,10351.0,181.1,7.0,19.6
7556,10352.0,37.1,5.0,7.1
7557,10353.0,71.1,4.0,7.1
7558,10354.0,27.7,3.0,3.1
7559,10355.0,30.1,5.0,3.1
7560,10356.0,87.4,6.0,7.1
7561,10357.0,28.9,4.0,3.1
7562,10358.0,134.2,8.0,38.5
7563,10359.0,113.3,6.0,28.3
7564,10360.0,149.2,8.0,19.6
7565,10361.0,250.4,9.0,28.3
7566,10362.0,117.0,8.0,19.6
7567,10363.0,13.2,4.0,3.1
7568,10364.0,7.0,4.0,1.8
7569,10365.0,13.2,4.0,3.1
7570,10366.0,39.8,7.0,7.1
7571,10367.0,245.5,10.0,12.6
7572,10368.0,6.1,4.5,3.1
7573,10369.0,6.1,4.5,3.1
7574,10370.0,6.1,4.5,3.1
7575,10371.0,6.1,4.5,3.1
7576,10372.0,8.6,4.0,1.8
7577,10373.0,95.1,8.0,50.3
7578,10374.0,70.8,6.0,28.3
7579,10375.0,115.2,6.0,38.5
7580,10376.0,45.5,5.0,12.6
7581,10377.0,70.8,5.0,19.6
7582,10378.0,53.2,5.0,28.3
7583,10379.0,91.4,6.0,38.5
7584,10380.0,53.2,4.0,19.6
7585,10381.0,9.2,3.5,3.1
7586,10382.0,9.2,3.5,3.1
7587,10383.0,9.2,3.5,3.1
7588,10384.0,9.2,3.5,3.1
7589,10385.0,9.2,3.5,3.1
7590,10386.0,9.2,3.5,3.1
7591,10387.0,18.4,4.0,0.8
7592,10388.0,10.7,4.0,0.8
7593,10389.0,10.7,4.0,0.8
7594,10390.0,10.7,3.5,0.8
7595,10391.0,10.7,4.0,0.8
7596,10392.0,9.2,3.5,3.1
7597,10393.0,19.3,6.0,3.1
7598,10394.0,19.3,6.0,3.1
7599,10395.0,19.3,6.0,3.1
7600,10396.0,19.3,6.0,3.1
7601,10397.0,1615.2,24.0,113.1
7602,10398.0,95.1,12.0,38.5
7603,10399.0,12.9,3.5,1.8
7604,10400.0,12.9,3.5,1.8
7605,10401.0,12.9,3.5,1.8
7606,10402.0,12.9,3.5,1.8
7607,10403.0,4.1,3.5,3.1
7608,10404.0,4.1,3.5,3.1
7609,10405.0,4.1,3.5,3.1
7610,10406.0,4.1,3.5,3.1
7611,10407.0,4.1,3.5,3.1
7612,10408.0,4.1,3.5,3.1
7613,10409.0,7500.0,26.0,314.2
7614,10410.0,7083.7,24.0,254.5
7615,10411.0,7083.7,22.0,176.7
7616,10412.0,5640.1,24.0,254.5
7617,10413.0,4369.9,22.0,176.7
7618,10414.0,105.7,8.0,50.3
7619,10415.0,100.4,6.0,19.6
7620,10416.0,108.2,9.0,50.3
7621,10417.0,4.8,4.0,0.8
7622,10418.0,45.5,6.0,12.6
7623,10419.0,29.7,3.0,1.8
7624,10420.0,22.9,3.0,3.1
7625,10421.0,58.7,4.0,3.1
7626,10422.0,17.0,3.0,0.8
7627,10423.0,17.0,3.0,0.8
7628,10424.0,17.0,3.0,0.8
7629,10425.0,17.5,3.5,0.8
7630,10426.0,12.5,4.0,3.1
7631,10427.0,11.9,3.0,1.8
7632,10428.0,11.9,3.0,3.1
7633,10429.0,16.2,4.0,7.1
7634,10430.0,12.2,3.5,3.1
7635,10431.0,12.2,3.5,3.1
7636,10432.0,16.2,4.0,3.1
7637,10433.0,16.2,4.0,3.1
7638,10434.0,16.2,4.0,3.1
7639,10435.0,16.2,4.0,3.1
7640,10436.0,16.2,4.0,3.1
7641,10437.0,8.8,3.0,3.1
7642,10438.0,8.8,3.0,0.8
7643,10439.0,5.9,2.0,3.1
7644,10440.0,319.7,12.0,78.5
7645,10441.0,149.2,6.0,19.6
7646,10442.0,7.5,4.0,1.8
7647,10443.0,30.5,4.0,3.1
7648,10444.0,16.2,4.0,3.1
7649,10445.0,11.9,3.0,0.8
7650,10446.0,15.8,3.5,1.8
7651,10447.0,12.2,3.5,1.8
7652,10448.0,31.7,5.0,12.6
7653,10449.0,12.2,3.5,3.1
7654,10450.0,24.6,3.5,7.1
7655,10451.0,25.2,4.0,7.1
7656,10452.0,30.5,4.0,7.1
7657,10453.0,44.4,5.0,7.1
7658,10454.0,20.4,4.0,3.1
7659,10455.0,20.4,4.0,7.1
7660,10456.0,31.1,4.5,7.1
7661,10457.0,44.4,5.0,12.6
7662,10458.0,12.2,3.5,3.1
7663,10459.0,11.9,3.0,3.1
7664,10460.0,30.5,4.0,7.1
7665,10461.0,12.5,4.0,1.8
7666,10462.0,12.5,4.0,1.8
7667,10463.0,12.2,3.5,3.1
7668,10464.0,63.3,7.0,38.5
7669,10465.0,63.3,7.0,38.5
7670,10466.0,47.4,7.0,38.5
7671,10467.0,63.3,7.0,38.5
7672,10468.0,39.1,6.0,28.3
7673,10469.0,53.4,6.0,28.3
7674,10470.0,15.0,4.0,4.9
7675,10471.0,39.3,4.0,4.9
7676,10472.0,39.3,4.0,4.9
7677,10473.0,39.3,4.0,4.9
7678,10474.0,39.3,4.0,4.9
7679,10475.0,39.3,4.0,4.9
7680,10476.0,39.3,4.0,4.9
7681,10477.0,39.3,4.0,4.9
7682,10478.0,39.3,4.0,4.9
7683,10479.0,39.3,4.0,4.9
7684,10480.0,39.3,4.0,4.9
7685,10481.0,39.3,4.0,4.9
7686,10482.0,39.3,4.0,4.9
7687,10483.0,39.3,4.0,4.9
7688,10484.0,39.3,4.0,4.9
7689,10485.0,39.3,4.0,4.9
7690,10486.0,39.3,4.0,4.9
7691,10487.0,39.3,4.0,4.9
7692,10488.0,39.3,4.0,4.9
7693,10489.0,39.3,4.0,4.9
7694,10490.0,39.3,4.0,4.9
7695,10491.0,94.0,12.0,78.5
7696,10492.0,128.4,13.0,95.0
7697,10493.0,28.7,8.0,28.3
7698,10494.0,102.2,13.0,95.0
7699,10495.0,110.6,13.0,113.1
7700,10496.0,71.1,12.0,63.6
7701,10497.0,110.6,13.0,113.1
7702,10498.0,44.9,9.0,78.5
7703,10499.0,39.2,7.0,50.3
7704,10500.0,23.9,7.0,28.3
7705,10501.0,23.9,7.0,28.3
7706,10502.0,23.9,7.0,28.3
7707,10503.0,28.7,8.0,50.3
7708,10504.0,44.9,9.0,50.3
7709,10505.0,42.0,9.0,50.3
7710,10506.0,26.3,9.0,38.5
7711,10507.0,23.9,7.0,28.3
7712,10508.0,28.7,8.0,38.5
7713,10509.0,284.2,10.0,95.0
7714,10510.0,115.0,8.0,50.3
7715,10511.0,57.1,7.0,19.6
7716,10512.0,115.0,10.0,78.5
7717,10513.0,115.0,10.0,78.5
7718,10515.0,57.1,7.0,28.3
7719,10516.0,115.0,8.0,28.3
7720,10517.0,179.3,8.0,38.5
7721,10518.0,57.1,7.0,28.3
7722,10519.0,12.2,3.5,1.8
7723,10520.0,12.2,3.5,1.8
7724,10521.0,51.7,5.0,9.6
7725,10522.0,20.4,4.0,7.1
7726,10523.0,31.1,4.5,7.1
7727,10524.0,20.4,4.0,7.1
7728,10525.0,20.4,4.0,7.1
7729,10526.0,20.4,4.0,7.1
7730,10527.0,24.6,3.5,7.1
7731,10528.0,36.4,4.0,12.6
7732,10529.0,11.9,3.0,3.1
7733,10530.0,16.2,4.0,3.1
7734,10531.0,36.4,4.0,12.6
7735,10532.0,50.0,4.0,12.6
7736,10533.0,25.2,4.0,7.1
7737,10534.0,36.4,4.0,7.1
7738,10535.0,36.4,4.0,7.1
7739,10536.0,20.0,3.5,4.9
7740,10537.0,6.1,2.5,0.8
7741,10538.0,15.4,3.0,3.1
7742,10539.0,35.0,3.0,4.9
7743,10540.0,29.9,3.5,9.6
7744,10541.0,30.5,4.0,7.1
7745,10542.0,30.5,4.0,7.1
7746,10543.0,8.8,3.0,1.8
7747,10544.0,12.2,3.5,1.8
7748,10545.0,50.8,4.5,15.9
7749,10546.0,62.6,8.0,38.5
7750,10547.0,62.6,7.0,28.3
7751,10548.0,96.9,9.0,63.6
7752,10550.0,6695.2,12.0,201.1
7753,10551.0,7500.0,24.0,490.9
7754,10552.0,6.0,4.0,1.8
7755,10553.0,7083.7,25.0,113.1
7756,10554.0,20.2,6.0,28.3
7757,10555.0,522.4,16.0,78.5
7758,10556.0,62.6,8.0,50.3
7759,10557.0,7500.0,24.0,452.4
7760,10558.0,59.3,7.0,19.6
7761,10559.0,44.7,7.0,12.6
7762,10560.0,38.2,7.0,12.6
7763,10561.0,44.7,7.0,12.6
7764,10562.0,44.7,7.0,12.6
7765,10563.0,22.4,6.0,12.6
7766,10564.0,22.8,6.0,19.6
7767,10565.0,9.3,6.0,3.1
7768,10566.0,51.7,7.0,19.6
7769,10568.0,11.7,6.0,3.1
7770,10569.0,7.2,4.0,1.8
7771,10570.0,5.5,4.5,3.1
7772,10571.0,281.4,12.0,50.3
7773,10572.0,7.2,5.5,7.1
7774,10573.0,7.2,5.5,1.8
7775,10574.0,9.2,4.0,1.8
7776,10575.0,9.2,4.0,1.8
7777,10576.0,132.5,6.0,19.6
7778,10577.0,20.9,6.5,9.6
7779,10578.0,55.9,8.0,12.6
7780,10579.0,43.7,8.0,12.6
7781,10580.0,28.8,8.0,12.6
7782,10581.0,43.7,8.0,9.6
7783,10582.0,33.4,8.0,12.6
7784,10583.0,33.4,6.0,12.6
7785,10586.0,45.3,5.0,7.1
7786,10588.0,2010.4,11.0,38.5
7787,10589.0,71.1,6.0,7.1
7788,10590.0,9.7,3.0,3.1
7789,10591.0,9.7,3.0,3.1
7790,10592.0,4.7,2.0,0.8
7791,10593.0,1367.2,10.0,28.3
7792,10594.0,593.0,10.0,38.5
7793,10595.0,3277.6,17.0,63.6
7794,10596.0,4369.9,17.0,254.5
7795,10597.0,5640.1,18.0,254.5
7796,10598.0,2361.4,18.0,201.1
7797,10599.0,245.9,10.0,28.3
7798,10600.0,3277.6,18.0,78.5
7799,10601.0,1303.0,27.0,95.0
7800,10602.0,1967.6,18.0,95.0
7801,10603.0,1967.6,20.0,95.0
7802,10604.0,3277.6,22.0,254.5
7803,10605.0,7500.0,28.0,254.5
7804,10606.0,114.2,9.0,50.3
7805,10607.0,17.4,5.0,7.1
7806,10608.0,55.9,8.0,19.6
7807,10609.0,469.5,11.0,50.3
7808,10610.0,187.1,10.0,28.3
7809,10611.0,9.3,6.0,3.1
7810,10612.0,9.3,6.0,3.1
7811,10613.0,11.7,5.5,4.9
7812,10615.0,10.9,4.0,1.8
7813,10616.0,10.9,4.0,1.8
7814,10617.0,10.9,4.0,1.8
7815,10618.0,15.2,4.0,1.8
7816,10619.0,9.3,4.0,1.8
7817,10620.0,12.5,4.0,3.1
7818,10621.0,12.5,4.0,3.1
7819,10622.0,20.4,4.0,7.1
7820,10623.0,20.4,4.0,7.1
7821,10624.0,16.2,4.0,7.1
7822,10625.0,161.4,7.0,50.3
7823,10626.0,51.1,7.0,28.3
7824,10627.0,25.2,4.0,7.1
7825,10628.0,47.4,4.5,19.6
7826,10629.0,25.2,4.0,12.6
7827,10630.0,11.9,3.0,1.8
7828,10631.0,64.3,6.0,23.8
7829,10632.0,102.7,7.0,50.3
7830,10633.0,37.8,5.0,12.6
7831,10634.0,20.4,4.0,12.6
7832,10635.0,50.0,4.0,12.6
7833,10636.0,57.7,4.0,12.6
7834,10637.0,57.7,4.0,12.6
7835,10638.0,42.9,4.0,12.6
7836,10639.0,25.2,4.0,12.6
7837,10640.0,11.9,3.0,3.1
7838,10641.0,20.0,3.5,4.9
7839,10642.0,29.9,3.5,4.9
7840,10643.0,24.1,3.0,1.8
7841,10644.0,124.0,6.0,19.6
7842,10645.0,24.6,3.5,3.1
7843,10646.0,12.2,3.5,3.1
7844,10647.0,42.9,4.0,7.1
7845,10648.0,29.9,3.5,3.1
7846,10649.0,61.5,6.0,28.3
7847,10650.0,9.1,3.5,1.8
7848,10651.0,191.9,9.0,63.6
7849,10652.0,42.9,4.0,4.9
7850,10654.0,147.4,7.0,78.5
7851,10655.0,124.0,8.0,78.5
7852,10656.0,137.7,12.0,78.5
7853,10657.0,54.2,10.0,78.5
7854,10658.0,54.7,9.0,28.3
7855,10659.0,51.0,10.0,113.1
7856,10660.0,114.2,6.5,38.5
7857,10661.0,63.0,4.5,12.6
7858,10662.0,63.0,5.0,12.6
7859,10663.0,8.6,4.0,1.8
7860,10664.0,63.0,6.0,7.1
7861,10665.0,81.6,6.0,19.6
7862,10666.0,15.5,6.0,28.3
7863,10667.0,20.0,6.0,38.5
7864,10668.0,20.0,6.0,28.3
7865,10669.0,11.6,6.0,28.3
7866,10670.0,8.9,4.5,0.8
7867,10671.0,4.5,4.0,0.8
7868,10672.0,6.5,4.0,0.8
7869,10673.0,6.5,4.0,3.1
7870,10674.0,11.7,6.0,4.9
7871,10675.0,11.7,6.0,4.9
7872,10676.0,11.7,6.0,3.1
7873,10677.0,11.7,6.0,3.1
7874,10678.0,11.8,5.0,1.8
7875,10679.0,11.8,5.0,1.8
7876,10680.0,62.6,6.0,28.3
7877,10681.0,11.8,4.0,1.8
7878,10682.0,8.6,4.5,1.8
7879,10683.0,11.8,6.0,3.1
7880,10684.0,15.7,6.0,3.1
7881,10685.0,15.7,6.0,3.1
7882,10686.0,8.6,4.0,0.8
7883,10687.0,62.6,8.0,28.3
7884,10688.0,72.6,10.0,50.3
7885,10689.0,72.6,6.0,28.3
7886,10690.0,53.6,7.0,28.3
7887,10691.0,72.6,8.0,38.5
7888,10692.0,83.4,7.0,38.5
7889,10693.0,62.6,7.0,38.5
7890,10694.0,62.6,7.0,38.5
7891,10695.0,83.4,8.0,50.3
7892,10696.0,83.4,8.0,50.3
7893,10697.0,83.4,8.0,50.3
7894,10698.0,83.4,8.0,50.3
7895,10699.0,72.6,9.0,50.3
7896,10700.0,95.1,10.0,63.6
7897,10701.0,95.1,8.0,50.3
7898,10702.0,83.4,8.0,50.3
7899,10703.0,11.8,4.0,0.8
7900,10704.0,157.5,8.0,28.3
7901,10705.0,81.8,7.0,19.6
7902,10706.0,81.8,7.0,19.6
7903,10707.0,94.5,8.0,28.3
7904,10708.0,53.4,6.0,28.3
7905,10709.0,81.8,7.0,28.3
7906,10710.0,32.8,6.0,19.6
7907,10711.0,32.8,6.0,19.6
7908,10712.0,64.2,7.5,28.3
7909,10713.0,307.7,13.0,78.5
7910,10714.0,287.9,13.0,78.5
7911,10715.0,395.1,13.0,78.5
7912,10716.0,136.1,10.0,28.3
7913,10717.0,6.5,4.0,3.1
7914,10718.0,130.2,7.0,28.3
7915,10719.0,15.0,4.0,3.1
7916,10720.0,76.9,7.0,28.3
7917,10721.0,8.9,4.0,3.1
7918,10722.0,76.9,7.0,28.3
7919,10723.0,76.9,7.0,28.3
7920,10724.0,96.3,8.0,19.6
7921,10725.0,96.3,7.0,28.3
7922,10726.0,107.0,8.0,28.3
7923,10727.0,45.5,6.0,28.3
7924,10728.0,45.5,6.0,28.3
7925,10729.0,86.3,8.0,38.5
7926,10730.0,68.2,8.0,38.5
7927,10731.0,52.4,6.0,28.3
7928,10732.0,52.4,6.0,28.3
7929,10733.0,39.0,6.0,28.3
7930,10734.0,52.4,6.0,28.3
7931,10735.0,60.0,8.0,38.5
7932,10736.0,86.3,8.0,38.5
7933,10737.0,27.9,6.0,19.6
7934,10738.0,27.9,6.0,19.6
7935,10739.0,39.0,6.0,28.3
7936,10740.0,39.0,6.0,28.3
7937,10741.0,39.0,6.0,28.3
7938,10742.0,15.0,5.0,7.1
7939,10743.0,18.8,5.0,7.1
7940,10744.0,23.1,5.0,19.6
7941,10745.0,8.9,4.0,1.8
7942,10746.0,8.9,4.0,1.8
7943,10747.0,8.9,4.0,1.8
7944,10748.0,86.3,8.0,50.3
7945,10749.0,76.9,8.0,38.5
7946,10750.0,76.9,8.0,38.5
7947,10751.0,27.9,7.0,28.3
7948,10752.0,76.9,8.0,38.5
7949,10753.0,6.5,4.0,1.8
7950,10754.0,17.0,4.5,1.8
7951,10755.0,142.8,12.0,78.5
7952,10756.0,8.9,4.0,3.1
7953,10757.0,8.9,4.0,3.1
7954,10758.0,19.3,6.0,1.8
7955,10759.0,167.0,10.0,50.3
7956,10760.0,38.4,4.0,4.9
7957,10761.0,38.4,4.0,4.9
7958,10762.0,55.8,4.0,4.9
7959,10763.0,167.0,9.0,50.3
7960,10764.0,89.4,8.0,38.5
7961,10765.0,250.4,9.0,50.3
7962,10766.0,9.5,5.0,4.9
7963,10767.0,4.8,4.0,3.1
7964,10768.0,4.8,4.0,3.1
7965,10769.0,154.2,10.0,50.3
7966,10770.0,9.3,4.0,4.9
7967,10771.0,4.7,3.5,0.8
7968,10772.0,3.6,3.5,0.8
7969,10773.0,3.6,3.5,1.8
7970,10774.0,3.6,4.0,1.8
7971,10775.0,3.6,4.0,1.8
7972,10776.0,12.0,6.0,19.6
7973,10777.0,15.6,5.0,12.6
7974,10778.0,4.7,3.5,1.8
7975,10779.0,10.3,5.0,12.6
7976,10780.0,4.7,3.5,1.8
7977,10781.0,43.7,6.0,23.8
7978,10782.0,38.4,10.0,12.6
7979,10783.0,24.6,5.0,7.1
7980,10784.0,56.3,3.0,0.8
7981,10785.0,56.3,3.0,0.8
7982,10786.0,56.3,3.0,0.8
7983,10787.0,1349.3,8.0,63.6
7984,10788.0,1266.1,11.0,78.5
7985,10789.0,274.4,7.0,28.3
7986,10790.0,15.1,4.5,7.1
7987,10791.0,15.1,4.5,7.1
7988,10792.0,117.0,7.0,28.3
7989,10793.0,354.3,9.0,50.3
7990,10794.0,5.3,6.0,1.8
7991,10795.0,186.0,7.0,28.3
7992,10796.0,5.3,6.0,15.9
7993,10797.0,149.2,6.0,28.3
7994,10798.0,9.9,6.0,7.1
7995,10799.0,9.9,6.0,7.1
7996,10800.0,149.2,8.0,28.3
7997,10801.0,206.2,8.0,28.3
7998,10802.0,132.5,8.0,28.3
7999,10803.0,14.8,4.0,7.1
8000,10804.0,354.3,7.0,38.5
8001,10805.0,12.7,6.0,7.1
8002,10806.0,5.1,5.0,1.8
8003,10807.0,287.3,12.0,50.3
8004,10808.0,489.4,12.0,78.5
8005,10809.0,38.4,6.0,28.3
8006,10810.0,251.0,12.0,50.3
8007,10811.0,4.8,4.0,3.1
8008,10812.0,4.8,4.0,3.1
8009,10813.0,66.0,6.0,28.3
8010,10814.0,159.3,12.0,50.3
8011,10815.0,543.4,13.0,78.5
8012,10816.0,159.3,12.0,50.3
8013,10817.0,117.0,8.0,28.3
8014,10818.0,146.4,12.0,78.5
8015,10819.0,146.4,12.0,78.5
8016,10820.0,5.1,5.0,3.1
8017,10821.0,102.7,8.0,28.3
8018,10822.0,795.2,13.0,113.1
8019,10823.0,347.5,10.0,50.3
8020,10824.0,159.3,9.0,50.3
8021,10825.0,438.8,12.0,78.5
8022,10826.0,601.0,13.0,78.5
8023,10827.0,58.4,8.0,28.3
8024,10828.0,760.5,14.0,78.5
8025,10829.0,3.2,4.5,3.1
8026,10830.0,601.0,13.0,78.5
8027,10831.0,9.9,6.0,7.1
8028,10832.0,77.2,6.0,7.1
8029,10833.0,28.8,8.0,12.6
8030,10834.0,489.4,12.0,113.1
8031,10835.0,51.4,8.0,28.3
8032,10836.0,65.8,10.0,50.3
8033,10837.0,51.4,8.0,28.3
8034,10838.0,251.0,12.0,63.6
8035,10839.0,134.2,14.0,28.3
8036,10840.0,159.3,13.0,50.3
8037,10841.0,251.0,14.0,50.3
8038,10842.0,543.4,14.0,78.5
8039,10843.0,9.5,5.0,3.1
8040,10844.0,543.4,14.0,78.5
8041,10845.0,15.6,4.0,12.6
8042,10846.0,17.5,6.0,19.6
8043,10847.0,46.6,5.0,28.3
8044,10848.0,35.0,5.0,19.6
8045,10849.0,37.9,5.0,7.1
8046,10851.0,45.3,5.0,12.6
8047,10852.0,53.6,6.0,12.6
8048,10853.0,53.6,6.0,12.6
8049,10854.0,45.3,6.0,7.1
8050,10855.0,53.6,6.0,12.6
8051,10856.0,53.6,6.0,12.6
8052,10857.0,53.6,6.0,12.6
8053,10858.0,62.6,6.0,19.6
8054,10859.0,72.6,6.0,28.3
8055,10860.0,45.3,6.0,7.1
8056,10861.0,72.6,7.0,28.3
8057,10862.0,37.9,6.0,12.6
8058,10863.0,37.9,6.0,12.6
8059,10864.0,6.0,4.0,1.8
8060,10865.0,72.6,7.0,28.3
8061,10866.0,11.8,4.0,1.8
8062,10867.0,72.6,7.0,28.3
8063,10868.0,62.6,6.0,19.6
8064,10869.0,72.6,6.0,28.3
8065,10870.0,53.6,6.0,28.3
8066,10871.0,53.6,6.0,28.3
8067,10872.0,53.6,6.0,28.3
8068,10873.0,53.6,6.0,28.3
8069,10874.0,62.6,6.0,28.3
8070,10875.0,11.8,4.0,1.8
8071,10876.0,11.8,4.5,1.8
8072,10877.0,11.8,4.5,1.8
8073,10878.0,11.8,4.5,1.8
8074,10879.0,3.6,3.5,1.8
8075,10880.0,426.4,14.0,50.3
8076,10881.0,12.5,4.0,1.8
8077,10882.0,141.9,12.0,50.3
8078,10883.0,121.4,11.0,50.3
8079,10884.0,630.4,13.0,113.1
8080,10885.0,396.9,13.0,78.5
8081,10886.0,245.9,12.0,78.5
8082,10887.0,62.6,10.0,28.3
8083,10888.0,16.3,3.5,3.1
8084,10889.0,16.3,3.5,3.1
8085,10890.0,6.8,3.0,1.8
8086,10891.0,6.8,3.0,1.8
8087,10892.0,6.8,2.5,1.8
8088,10893.0,418.6,14.0,113.1
8089,10894.0,6.0,4.0,12.6
8090,10895.0,394.5,16.0,63.6
8091,10896.0,37.9,7.0,1.8
8092,10898.0,9.7,3.0,32.7
8093,10899.0,14.7,4.0,3.1
8094,10900.0,11.8,6.0,1.8
8095,10901.0,11.8,6.0,1.8
8096,10902.0,11.8,6.0,1.8
8097,10903.0,11.8,6.0,1.8
8098,10904.0,20.3,3.0,6.5
8099,10905.0,20.3,3.0,6.5
8100,10906.0,15.2,3.0,6.5
8101,10907.0,15.2,3.0,6.5
8102,10908.0,15.2,3.0,6.5
8103,10909.0,15.2,3.0,6.5
8104,10910.0,15.2,3.0,6.5
8105,10911.0,15.2,3.0,6.5
8106,10912.0,15.2,3.0,6.5
8107,10913.0,15.2,3.0,6.5
8108,10914.0,8.6,3.0,72.5
8109,10915.0,8.6,3.0,72.5
8110,10916.0,8.6,3.0,72.5
8111,10917.0,8.6,3.0,72.5
8112,10918.0,8.6,3.0,72.5
8113,10919.0,8.6,3.0,72.5
8114,10920.0,8.6,3.0,72.5
8115,10921.0,8.6,3.0,72.5
8116,10922.0,8.6,3.0,72.5
8117,10923.0,8.6,3.0,72.5
8118,10924.0,8.6,3.0,72.5
8119,10925.0,8.6,3.0,72.5
8120,10926.0,8.6,3.0,72.5
8121,10927.0,8.6,3.0,72.5
8122,10928.0,8.6,3.0,72.5
8123,10929.0,8.6,3.0,72.5
8124,10930.0,8.6,3.0,72.5
8125,10931.0,8.6,3.0,72.5
8126,10932.0,8.6,3.0,72.5
8127,10933.0,8.6,3.0,72.5
8128,10934.0,8.6,3.0,72.5
8129,10935.0,8.6,3.0,72.5
8130,10936.0,8.6,3.0,72.5
8131,10937.0,4.7,3.5,1.8
8132,10938.0,7.3,3.5,3.1
8133,10939.0,7.3,4.0,1.8
8134,10940.0,7.3,4.0,1.8
8135,10941.0,7.3,4.0,1.8
8136,10942.0,62.6,6.0,19.6
8137,10943.0,72.6,6.5,19.6
8138,10944.0,72.6,6.5,19.6
8139,10945.0,15.7,5.0,7.1
8140,10946.0,25.4,6.0,12.6
8141,10947.0,53.6,6.0,19.6
8142,10948.0,53.6,6.0,19.6
8143,10949.0,83.4,6.5,19.6
8144,10950.0,62.6,6.5,19.6
8145,10951.0,83.4,6.5,28.3
8146,10952.0,136.1,7.0,38.5
8147,10953.0,136.1,7.0,38.5
8148,10954.0,95.1,7.0,28.3
8149,10955.0,121.4,7.0,38.5
8150,10956.0,107.8,7.0,28.3
8151,10957.0,62.6,6.0,28.3
8152,10958.0,62.6,6.0,28.3
8153,10959.0,62.6,6.0,28.3
8154,10960.0,107.8,7.0,38.5
8155,10961.0,31.3,6.0,12.6
8156,10962.0,20.2,5.0,7.1
8157,10963.0,83.4,6.0,12.6
8158,10964.0,62.6,6.0,12.6
8159,10965.0,62.6,6.0,12.6
8160,10966.0,62.6,6.0,12.6
8161,10967.0,62.6,6.0,12.6
8162,10968.0,11.8,4.0,0.8
8163,10969.0,168.4,7.0,28.3
8164,10970.0,83.4,6.0,19.6
8165,10971.0,186.1,7.0,28.3
8166,10972.0,11.8,5.0,0.8
8167,10973.0,8.6,5.0,1.8
8168,10974.0,83.4,6.0,19.6
8169,10975.0,186.1,7.0,38.5
8170,10976.0,8.6,4.0,0.8
8171,10977.0,8.6,4.0,0.8
8172,10978.0,62.6,6.0,28.3
8173,10979.0,31.3,5.0,7.1
8174,10980.0,95.1,7.0,28.3
8175,10981.0,62.6,6.0,19.6
8176,10982.0,62.6,6.0,19.6
8177,10983.0,62.6,6.0,19.6
8178,10984.0,115.0,12.0,50.3
8179,10985.0,621.9,8.0,78.5
8180,10986.0,162.1,13.0,78.5
8181,10987.0,26.3,7.0,28.3
8182,10988.0,11.7,4.0,4.9
8183,10989.0,27.9,4.0,4.9
8184,10990.0,27.9,4.0,4.9
8185,10991.0,11.7,4.0,4.9
8186,10992.0,11.7,4.0,4.9
8187,10993.0,11.7,4.0,4.9
8188,10994.0,27.9,4.0,4.9
8189,10995.0,27.9,4.0,4.9
8190,10996.0,27.9,4.0,4.9
8191,10997.0,27.9,4.0,4.9
8192,10998.0,27.9,4.0,4.9
8193,10999.0,27.9,4.0,4.9
8194,11000.0,27.9,4.0,4.9
8195,11001.0,27.9,4.0,4.9
8196,11002.0,27.9,4.0,4.9
8197,11003.0,27.9,4.0,4.9
8198,11004.0,27.9,4.0,4.9
8199,11005.0,27.9,4.0,4.9
8200,11006.0,27.9,4.0,4.9
8201,11007.0,27.9,4.0,4.9
8202,11008.0,27.9,4.0,4.9
8203,11009.0,27.9,4.0,4.9
8204,11010.0,27.9,4.0,4.9
8205,11011.0,27.9,4.0,4.9
8206,11012.0,27.9,4.0,4.9
